-- Logs begin at Mon 2019-10-07 09:29:53 UTC, end at Thu 2019-10-10 07:38:14 UTC. --
Oct 10 07:17:07 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:17:07.076214 I | mvcc: store.index: compact 32054468
Oct 10 07:33:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:40.677986 W | etcdserver: request "header:<ID:14919138748426567747 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:32059465 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5896 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (1.135160652s) to execute
Oct 10 07:33:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:40.679007 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (400.402376ms) to execute
Oct 10 07:33:41 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:41.471171 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/httpapispecs\" range_end:\"/registry/config.istio.io/httpapispect\" count_only:true " with result "range_response_count:0 size:7" took too long (420.286704ms) to execute
Oct 10 07:33:41 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:41.471473 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/statsds\" range_end:\"/registry/config.istio.io/statsdt\" count_only:true " with result "range_response_count:0 size:7" took too long (159.809093ms) to execute
Oct 10 07:33:41 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:41.471752 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:10 size:43879" took too long (567.690735ms) to execute
Oct 10 07:33:41 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:41.799194 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:34525" took too long (110.959447ms) to execute
Oct 10 07:33:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:44.215628 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "range_response_count:1 size:2314" took too long (412.820537ms) to execute
Oct 10 07:33:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:44.215691 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (1.609721532s) to execute
Oct 10 07:33:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:44.215752 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (1.714344847s) to execute
Oct 10 07:33:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:44.215986 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.477030999s) to execute
Oct 10 07:33:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:44.216049 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (1.113753945s) to execute
Oct 10 07:33:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:44.216314 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (1.092814209s) to execute
Oct 10 07:33:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:44.216409 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.471800789s) to execute
Oct 10 07:33:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:44.216605 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (882.265872ms) to execute
Oct 10 07:33:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:44.216721 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "range_response_count:1 size:2314" took too long (780.577509ms) to execute
Oct 10 07:33:45 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:45.039490 W | etcdserver: read-only range request "key:\"/registry/resourcequotas\" range_end:\"/registry/resourcequotat\" count_only:true " with result "range_response_count:0 size:7" took too long (145.749628ms) to execute
Oct 10 07:33:45 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:45.039599 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (655.647582ms) to execute
Oct 10 07:33:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:47.696474 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.apps\" " with result "range_response_count:1 size:605" took too long (1.871425454s) to execute
Oct 10 07:33:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:47.696595 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.networking.k8s.io\" " with result "range_response_count:1 size:644" took too long (1.871407068s) to execute
Oct 10 07:33:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:47.696676 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.apps\" " with result "range_response_count:1 size:619" took too long (1.871525162s) to execute
Oct 10 07:33:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:47.696770 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (1.871867937s) to execute
Oct 10 07:33:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:47.696861 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.policy\" " with result "range_response_count:1 size:625" took too long (1.870622145s) to execute
Oct 10 07:33:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:47.696889 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (1.824848062s) to execute
Oct 10 07:33:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:47.696994 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.454262495s) to execute
Oct 10 07:33:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:47.697214 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.461617773s) to execute
Oct 10 07:33:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:47.697463 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (1.574282315s) to execute
Oct 10 07:33:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:47.697609 W | etcdserver: request "header:<ID:14919138748426567830 > lease_revoke:<id:4f0b6da58ebb3ffc>" with result "size:29" took too long (1.01921915s) to execute
Oct 10 07:33:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:47.697668 W | etcdserver: failed to revoke 4f0b6da58ebb3ffc ("lease not found")
Oct 10 07:33:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:47.697689 W | etcdserver: failed to revoke 4f0b6da58ebb3ffc ("lease not found")
Oct 10 07:33:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:47.698058 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotas\" range_end:\"/registry/config.istio.io/quotat\" count_only:true " with result "range_response_count:0 size:7" took too long (159.390998ms) to execute
Oct 10 07:33:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:47.698908 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (1.506127496s) to execute
Oct 10 07:33:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:47.703490 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (339.650952ms) to execute
Oct 10 07:33:48 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:48.687841 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/serviceroles\" range_end:\"/registry/rbac.istio.io/servicerolet\" count_only:true " with result "range_response_count:0 size:7" took too long (225.687744ms) to execute
Oct 10 07:33:48 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:48.689917 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6063" took too long (756.281801ms) to execute
Oct 10 07:33:50 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:50.306394 W | wal: sync duration of 1.569340307s, expected less than 1s
Oct 10 07:33:50 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:50.787603 W | etcdserver: request "header:<ID:14919138748426567867 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:32059477 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5180 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (480.50694ms) to execute
Oct 10 07:33:50 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:50.790012 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.075975147s) to execute
Oct 10 07:33:50 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:50.798957 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.070738155s) to execute
Oct 10 07:33:50 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:50.799271 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (762.084852ms) to execute
Oct 10 07:33:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:52.934389 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (1.013058773s) to execute
Oct 10 07:33:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:52.934600 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (731.386961ms) to execute
Oct 10 07:33:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:52.934785 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (662.908382ms) to execute
Oct 10 07:33:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:52.934961 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (450.859299ms) to execute
Oct 10 07:33:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:52.935160 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (328.967903ms) to execute
Oct 10 07:33:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:52.935372 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (125.197339ms) to execute
Oct 10 07:33:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:52.935577 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (122.233473ms) to execute
Oct 10 07:33:53 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:53.842938 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (199.319442ms) to execute
Oct 10 07:33:53 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:53.843517 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (496.692857ms) to execute
Oct 10 07:33:56 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:56.139103 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.190217341s) to execute
Oct 10 07:33:56 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:56.139408 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.187359655s) to execute
Oct 10 07:33:56 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:56.139591 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "range_response_count:1 size:2314" took too long (854.188305ms) to execute
Oct 10 07:33:56 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:56.139791 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/memquotas\" range_end:\"/registry/config.istio.io/memquotat\" count_only:true " with result "range_response_count:0 size:7" took too long (644.101408ms) to execute
Oct 10 07:33:56 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:56.140005 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecbindings\" range_end:\"/registry/config.istio.io/quotaspecbindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (586.720389ms) to execute
Oct 10 07:33:56 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:56.140454 W | etcdserver: request "header:<ID:14919138748426567925 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:32059494 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (469.138446ms) to execute
Oct 10 07:33:57 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:57.618861 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (1.153619162s) to execute
Oct 10 07:33:57 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:57.618929 W | etcdserver: request "header:<ID:14919138748426567931 > lease_revoke:<id:4f0b6da58ebb4055>" with result "size:29" took too long (934.992221ms) to execute
